Date,Market,Open,Jodi,Close,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance,Predicted_Open,Predicted_Close,Predicted_Pattis,Predicted_Jodis,Actual_Jodi,Matched
08/11/2023,Rajdhani Day,460,08,440,Wednesday,0.0,10.0,8.0,915.0,995.0,80.0,0.0,6.0,,,,,,
09/11/2023,Rajdhani Day,790,64,338,Thursday,0.0,16.0,14.0,245.0,883.0,46.0,0.0,10.0,,,,,,
10/11/2023,Rajdhani Day,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
11/11/2023,Rajdhani Day,Off,Off,Off,Saturday,1.0,,,,,,1.0,,,,,,,
13/11/2023,Rajdhani Day,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
14/11/2023,Rajdhani Day,Off,Off,Off,Tuesday,0.0,,,,,,1.0,,,,,,,
15/11/2023,Rajdhani Day,Off,Off,Off,Wednesday,0.0,,,,,,1.0,,,,,,,
16/11/2023,Rajdhani Day,Off,Off,Off,Thursday,0.0,,,,,,1.0,,,,,,,
17/11/2023,Rajdhani Day,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
18/11/2023,Rajdhani Day,Off,Off,Off,Saturday,1.0,,,,,,1.0,,,,,,,
20/11/2023,Rajdhani Day,226,06,349,Monday,0.0,10.0,16.0,771.0,894.0,60.0,0.0,,,,,,,
21/11/2023,Rajdhani Day,123,63,148,Tuesday,0.0,6.0,13.0,678.0,693.0,36.0,0.0,9.0,,,,,,
22/11/2023,Rajdhani Day,290,11,579,Wednesday,0.0,11.0,21.0,745.0,24.0,11.0,0.0,7.0,,,,,,
23/11/2023,Rajdhani Day,459,86,240,Thursday,0.0,18.0,6.0,904.0,795.0,68.0,0.0,12.0,,,,,,
24/11/2023,Rajdhani Day,257,41,344,Friday,0.0,14.0,11.0,702.0,899.0,14.0,0.0,9.0,,,,,,
25/11/2023,Rajdhani Day,167,40,677,Saturday,1.0,14.0,20.0,612.0,122.0,4.0,0.0,1.0,,,,,,
27/11/2023,Rajdhani Day,235,09,379,Monday,0.0,10.0,19.0,780.0,824.0,90.0,0.0,13.0,,,,,,
28/11/2023,Rajdhani Day,234,94,347,Tuesday,0.0,9.0,14.0,789.0,892.0,49.0,0.0,14.0,,,,,,
29/11/2023,Rajdhani Day,268,66,790,Wednesday,0.0,16.0,16.0,713.0,245.0,66.0,0.0,5.0,,,,,,
30/11/2023,Rajdhani Day,138,24,158,Thursday,0.0,12.0,14.0,683.0,603.0,42.0,0.0,6.0,,,,,,
01/12/2023,Rajdhani Day,478,97,467,Friday,0.0,19.0,17.0,923.0,912.0,79.0,0.0,10.0,,,,,,
02/12/2023,Rajdhani Day,189,80,226,Saturday,1.0,18.0,10.0,634.0,771.0,8.0,0.0,8.0,,,,,,
04/12/2023,Rajdhani Day,346,33,689,Monday,0.0,13.0,23.0,891.0,134.0,33.0,0.0,8.0,,,,,,
05/12/2023,Rajdhani Day,178,64,149,Tuesday,0.0,16.0,14.0,623.0,694.0,46.0,0.0,4.0,,,,,,
06/12/2023,Rajdhani Day,344,16,367,Wednesday,0.0,11.0,16.0,899.0,812.0,61.0,0.0,7.0,,,,,,
07/12/2023,Rajdhani Day,245,15,456,Thursday,0.0,11.0,15.0,790.0,901.0,51.0,0.0,1.0,,,,,,
08/12/2023,Rajdhani Day,379,91,128,Friday,0.0,19.0,11.0,824.0,673.0,19.0,0.0,12.0,,,,,,
09/12/2023,Rajdhani Day,177,59,180,Saturday,1.0,15.0,9.0,622.0,635.0,95.0,0.0,12.0,,,,,,
11/12/2023,Rajdhani Day,177,59,180,Monday,0.0,15.0,9.0,622.0,635.0,95.0,0.0,0.0,,,,,,
12/12/2023,Rajdhani Day,169,63,337,Tuesday,0.0,16.0,13.0,614.0,882.0,36.0,0.0,7.0,,,,,,
13/12/2023,Rajdhani Day,599,39,450,Wednesday,0.0,23.0,9.0,44.0,905.0,93.0,0.0,9.0,,,,,,
14/12/2023,Rajdhani Day,569,07,124,Thursday,0.0,20.0,7.0,14.0,679.0,70.0,0.0,5.0,,,,,,
15/12/2023,Rajdhani Day,167,48,350,Friday,0.0,14.0,8.0,612.0,805.0,84.0,0.0,5.0,,,,,,
16/12/2023,Rajdhani Day,250,79,568,Saturday,1.0,7.0,19.0,705.0,13.0,97.0,0.0,4.0,,,,,,
18/12/2023,Rajdhani Day,379,97,160,Monday,0.0,19.0,7.0,824.0,615.0,79.0,0.0,4.0,,,,,,
19/12/2023,Rajdhani Day,127,02,778,Tuesday,0.0,10.0,22.0,672.0,223.0,20.0,0.0,14.0,,,,,,
20/12/2023,Rajdhani Day,126,94,149,Wednesday,0.0,9.0,14.0,671.0,694.0,49.0,0.0,11.0,,,,,,
21/12/2023,Rajdhani Day,358,66,150,Thursday,0.0,16.0,6.0,803.0,605.0,66.0,0.0,5.0,,,,,,
22/12/2023,Rajdhani Day,390,27,179,Friday,0.0,12.0,17.0,845.0,624.0,72.0,0.0,5.0,,,,,,
23/12/2023,Rajdhani Day,118,03,256,Saturday,1.0,10.0,13.0,663.0,701.0,30.0,0.0,6.0,,,,,,
25/12/2023,Rajdhani Day,137,14,239,Monday,0.0,11.0,14.0,682.0,784.0,41.0,0.0,2.0,,,,,,
26/12/2023,Rajdhani Day,189,87,115,Tuesday,0.0,18.0,7.0,634.0,660.0,78.0,0.0,10.0,,,,,,
27/12/2023,Rajdhani Day,780,59,180,Wednesday,0.0,15.0,9.0,235.0,635.0,95.0,0.0,5.0,,,,,,
28/12/2023,Rajdhani Day,900,92,390,Thursday,0.0,9.0,12.0,455.0,845.0,29.0,0.0,11.0,,,,,,
29/12/2023,Rajdhani Day,124,75,366,Friday,0.0,7.0,15.0,679.0,811.0,57.0,0.0,5.0,,,,,,
30/12/2023,Rajdhani Day,137,11,335,Saturday,1.0,11.0,11.0,682.0,880.0,11.0,0.0,10.0,,,,,,
01/01/2024,Rajdhani Day,129,23,148,Monday,0.0,12.0,13.0,674.0,693.0,32.0,0.0,3.0,,,,,,
02/01/2024,Rajdhani Day,135,99,126,Tuesday,0.0,9.0,9.0,680.0,671.0,99.0,0.0,13.0,,,,,,
03/01/2024,Rajdhani Day,179,70,479,Wednesday,0.0,17.0,20.0,624.0,924.0,7.0,0.0,11.0,,,,,,
04/01/2024,Rajdhani Day,389,05,339,Thursday,0.0,20.0,15.0,834.0,884.0,50.0,0.0,12.0,,,,,,
05/01/2024,Rajdhani Day,246,21,678,Friday,0.0,12.0,21.0,791.0,123.0,12.0,0.0,6.0,,,,,,
06/01/2024,Rajdhani Day,135,99,900,Saturday,1.0,9.0,9.0,680.0,455.0,99.0,0.0,15.0,,,,,,
08/01/2024,Rajdhani Day,255,26,123,Monday,0.0,12.0,6.0,700.0,678.0,62.0,0.0,10.0,,,,,,
09/01/2024,Rajdhani Day,790,64,347,Tuesday,0.0,16.0,14.0,245.0,892.0,46.0,0.0,6.0,,,,,,
10/01/2024,Rajdhani Day,118,08,350,Wednesday,0.0,10.0,8.0,663.0,805.0,80.0,0.0,10.0,,,,,,
11/01/2024,Rajdhani Day,258,50,479,Thursday,0.0,15.0,20.0,703.0,924.0,5.0,0.0,13.0,,,,,,
12/01/2024,Rajdhani Day,180,99,577,Friday,0.0,9.0,19.0,635.0,22.0,99.0,0.0,13.0,,,,,,
13/01/2024,Rajdhani Day,447,50,280,Saturday,1.0,15.0,10.0,992.0,735.0,5.0,0.0,13.0,,,,,,
15/01/2024,Rajdhani Day,678,16,790,Monday,0.0,21.0,16.0,123.0,245.0,61.0,0.0,10.0,,,,,,
16/01/2024,Rajdhani Day,489,17,188,Tuesday,0.0,21.0,17.0,934.0,633.0,71.0,0.0,1.0,,,,,,
17/01/2024,Rajdhani Day,179,70,460,Wednesday,0.0,17.0,10.0,624.0,915.0,7.0,0.0,13.0,,,,,,
18/01/2024,Rajdhani Day,134,83,580,Thursday,0.0,8.0,13.0,689.0,35.0,38.0,0.0,4.0,,,,,,
19/01/2024,Rajdhani Day,770,40,389,Friday,0.0,14.0,20.0,225.0,834.0,4.0,0.0,7.0,,,,,,
20/01/2024,Rajdhani Day,360,91,380,Saturday,1.0,9.0,11.0,815.0,835.0,19.0,0.0,6.0,,,,,,
22/01/2024,Rajdhani Day,790,63,355,Monday,0.0,16.0,13.0,245.0,800.0,36.0,0.0,5.0,,,,,,
23/01/2024,Rajdhani Day,680,45,140,Tuesday,0.0,14.0,5.0,135.0,695.0,54.0,0.0,4.0,,,,,,
24/01/2024,Rajdhani Day,150,62,147,Wednesday,0.0,6.0,12.0,605.0,692.0,26.0,0.0,5.0,,,,,,
25/01/2024,Rajdhani Day,900,95,168,Thursday,0.0,9.0,15.0,455.0,613.0,59.0,0.0,6.0,,,,,,
26/01/2024,Rajdhani Day,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
27/01/2024,Rajdhani Day,570,21,344,Saturday,1.0,12.0,11.0,25.0,899.0,12.0,0.0,,,,,,,
29/01/2024,Rajdhani Day,247,33,148,Monday,0.0,13.0,13.0,792.0,693.0,33.0,0.0,3.0,,,,,,
30/01/2024,Rajdhani Day,680,46,268,Tuesday,0.0,14.0,16.0,135.0,713.0,64.0,0.0,4.0,,,,,,
31/01/2024,Rajdhani Day,158,44,130,Wednesday,0.0,14.0,4.0,603.0,685.0,44.0,0.0,2.0,,,,,,
01/02/2024,Rajdhani Day,457,60,479,Thursday,0.0,16.0,20.0,902.0,924.0,6.0,0.0,6.0,,,,,,
02/02/2024,Rajdhani Day,677,02,480,Friday,0.0,20.0,12.0,122.0,935.0,20.0,0.0,8.0,,,,,,
03/02/2024,Rajdhani Day,268,62,246,Saturday,1.0,16.0,12.0,713.0,791.0,26.0,0.0,6.0,,,,,,
05/02/2024,Rajdhani Day,126,96,358,Monday,0.0,9.0,16.0,671.0,803.0,69.0,0.0,7.0,,,,,,
06/02/2024,Rajdhani Day,448,67,890,Tuesday,0.0,16.0,17.0,993.0,345.0,76.0,0.0,4.0,,,,,,
07/02/2024,Rajdhani Day,125,88,477,Wednesday,0.0,8.0,18.0,670.0,922.0,88.0,0.0,3.0,,,,,,
08/02/2024,Rajdhani Day,369,81,380,Thursday,0.0,18.0,11.0,814.0,835.0,18.0,0.0,7.0,,,,,,
09/02/2024,Rajdhani Day,127,02,345,Friday,0.0,10.0,12.0,672.0,890.0,20.0,0.0,9.0,,,,,,
10/02/2024,Rajdhani Day,355,31,128,Saturday,1.0,13.0,11.0,800.0,673.0,13.0,0.0,4.0,,,,,,
12/02/2024,Rajdhani Day,149,44,356,Monday,0.0,14.0,14.0,694.0,801.0,44.0,0.0,4.0,,,,,,
13/02/2024,Rajdhani Day,679,23,148,Tuesday,0.0,22.0,13.0,124.0,693.0,32.0,0.0,3.0,,,,,,
14/02/2024,Rajdhani Day,446,47,359,Wednesday,0.0,14.0,17.0,991.0,804.0,74.0,0.0,6.0,,,,,,
15/02/2024,Rajdhani Day,457,64,455,Thursday,0.0,16.0,14.0,902.0,900.0,46.0,0.0,5.0,,,,,,
16/02/2024,Rajdhani Day,580,31,236,Friday,0.0,13.0,11.0,35.0,781.0,13.0,0.0,6.0,,,,,,
17/02/2024,Rajdhani Day,368,70,668,Saturday,1.0,17.0,20.0,813.0,113.0,7.0,0.0,5.0,,,,,,
19/02/2024,Rajdhani Day,479,08,459,Monday,0.0,20.0,18.0,924.0,904.0,80.0,0.0,15.0,,,,,,
20/02/2024,Rajdhani Day,259,66,240,Tuesday,0.0,16.0,6.0,704.0,795.0,66.0,0.0,8.0,,,,,,
21/02/2024,Rajdhani Day,278,78,558,Wednesday,0.0,17.0,18.0,723.0,3.0,87.0,0.0,3.0,,,,,,
22/02/2024,Rajdhani Day,145,03,599,Thursday,0.0,10.0,23.0,690.0,44.0,30.0,0.0,12.0,,,,,,
23/02/2024,Rajdhani Day,577,93,580,Friday,0.0,19.0,13.0,22.0,35.0,39.0,0.0,9.0,,,,,,
24/02/2024,Rajdhani Day,127,00,569,Saturday,1.0,10.0,20.0,672.0,14.0,0.0,0.0,12.0,,,,,,
26/02/2024,Rajdhani Day,289,93,120,Monday,0.0,19.0,3.0,734.0,675.0,39.0,0.0,12.0,,,,,,
27/02/2024,Rajdhani Day,500,57,368,Tuesday,0.0,5.0,17.0,55.0,813.0,75.0,0.0,8.0,,,,,,
28/02/2024,Rajdhani Day,380,19,568,Wednesday,0.0,11.0,19.0,835.0,13.0,91.0,0.0,6.0,,,,,,
29/02/2024,Rajdhani Day,588,13,256,Thursday,0.0,21.0,13.0,33.0,701.0,31.0,0.0,6.0,,,,,,
01/03/2024,Rajdhani Day,360,96,178,Friday,0.0,9.0,16.0,815.0,623.0,69.0,0.0,11.0,,,,,,
02/03/2024,Rajdhani Day,570,28,224,Saturday,1.0,12.0,8.0,25.0,779.0,82.0,0.0,9.0,,,,,,
04/03/2024,Rajdhani Day,300,34,220,Monday,0.0,3.0,4.0,855.0,775.0,43.0,0.0,5.0,,,,,,
05/03/2024,Rajdhani Day,269,73,247,Tuesday,0.0,17.0,13.0,714.0,792.0,37.0,0.0,5.0,,,,,,
06/03/2024,Rajdhani Day,499,23,689,Wednesday,0.0,22.0,23.0,944.0,134.0,32.0,0.0,5.0,,,,,,
07/03/2024,Rajdhani Day,246,28,369,Thursday,0.0,12.0,18.0,791.0,814.0,82.0,0.0,5.0,,,,,,
08/03/2024,Rajdhani Day,257,41,678,Friday,0.0,14.0,21.0,702.0,123.0,14.0,0.0,9.0,,,,,,
09/03/2024,Rajdhani Day,369,84,239,Saturday,1.0,18.0,14.0,814.0,784.0,48.0,0.0,7.0,,,,,,
11/03/2024,Rajdhani Day,133,71,236,Monday,0.0,7.0,11.0,688.0,781.0,17.0,0.0,4.0,,,,,,
12/03/2024,Rajdhani Day,340,77,557,Tuesday,0.0,7.0,17.0,895.0,2.0,77.0,0.0,6.0,,,,,,
13/03/2024,Rajdhani Day,200,28,189,Wednesday,0.0,2.0,18.0,755.0,634.0,82.0,0.0,6.0,,,,,,
14/03/2024,Rajdhani Day,149,42,679,Thursday,0.0,14.0,22.0,694.0,124.0,24.0,0.0,8.0,,,,,,
15/03/2024,Rajdhani Day,359,76,349,Friday,0.0,17.0,16.0,804.0,894.0,67.0,0.0,7.0,,,,,,
16/03/2024,Rajdhani Day,800,89,450,Saturday,1.0,8.0,9.0,355.0,905.0,98.0,0.0,4.0,,,,,,
18/03/2024,Rajdhani Day,289,95,168,Monday,0.0,19.0,15.0,734.0,613.0,59.0,0.0,5.0,,,,,,
19/03/2024,Rajdhani Day,123,66,114,Tuesday,0.0,6.0,6.0,678.0,669.0,66.0,0.0,4.0,,,,,,
20/03/2024,Rajdhani Day,880,61,128,Wednesday,0.0,16.0,11.0,335.0,673.0,16.0,0.0,5.0,,,,,,
21/03/2024,Rajdhani Day,260,80,190,Thursday,0.0,8.0,10.0,715.0,645.0,8.0,0.0,3.0,,,,,,
22/03/2024,Rajdhani Day,145,05,456,Friday,0.0,10.0,15.0,690.0,901.0,50.0,0.0,13.0,,,,,,
23/03/2024,Rajdhani Day,116,83,256,Saturday,1.0,8.0,13.0,661.0,701.0,38.0,0.0,10.0,,,,,,
25/03/2024,Rajdhani Day,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
26/03/2024,Rajdhani Day,590,45,140,Tuesday,0.0,14.0,5.0,45.0,695.0,54.0,0.0,,,,,,,
27/03/2024,Rajdhani Day,122,58,260,Wednesday,0.0,5.0,8.0,677.0,715.0,85.0,0.0,4.0,,,,,,
28/03/2024,Rajdhani Day,669,13,166,Thursday,0.0,21.0,13.0,114.0,611.0,31.0,0.0,9.0,,,,,,
29/03/2024,Rajdhani Day,236,10,479,Friday,0.0,11.0,20.0,781.0,924.0,1.0,0.0,3.0,,,,,,
30/03/2024,Rajdhani Day,190,07,890,Saturday,1.0,10.0,17.0,645.0,345.0,70.0,0.0,8.0,,,,,,
01/04/2024,Rajdhani Day,149,41,245,Monday,0.0,14.0,11.0,694.0,790.0,14.0,0.0,10.0,,,,,,
02/04/2024,Rajdhani Day,689,33,300,Tuesday,0.0,23.0,3.0,134.0,855.0,33.0,0.0,3.0,,,,,,
03/04/2024,Rajdhani Day,136,09,270,Wednesday,0.0,10.0,9.0,681.0,725.0,90.0,0.0,9.0,,,,,,
04/04/2024,Rajdhani Day,680,41,146,Thursday,0.0,14.0,11.0,135.0,691.0,14.0,0.0,12.0,,,,,,
05/04/2024,Rajdhani Day,136,03,139,Friday,0.0,10.0,13.0,681.0,684.0,30.0,0.0,6.0,,,,,,
06/04/2024,Rajdhani Day,166,38,288,Saturday,1.0,13.0,18.0,611.0,733.0,83.0,0.0,8.0,,,,,,
08/04/2024,Rajdhani Day,289,99,568,Monday,0.0,19.0,19.0,734.0,13.0,99.0,0.0,7.0,,,,,,
09/04/2024,Rajdhani Day,460,08,189,Tuesday,0.0,10.0,18.0,915.0,634.0,80.0,0.0,10.0,,,,,,
10/04/2024,Rajdhani Day,445,37,269,Wednesday,0.0,13.0,17.0,990.0,714.0,73.0,0.0,4.0,,,,,,
11/04/2024,Rajdhani Day,349,68,369,Thursday,0.0,16.0,18.0,894.0,814.0,86.0,0.0,4.0,,,,,,
12/04/2024,Rajdhani Day,170,81,669,Friday,0.0,8.0,21.0,625.0,114.0,18.0,0.0,9.0,,,,,,
13/04/2024,Rajdhani Day,146,11,227,Saturday,1.0,11.0,11.0,691.0,772.0,11.0,0.0,7.0,,,,,,
15/04/2024,Rajdhani Day,240,63,689,Monday,0.0,6.0,23.0,795.0,134.0,36.0,0.0,7.0,,,,,,
16/04/2024,Rajdhani Day,300,37,179,Tuesday,0.0,3.0,17.0,855.0,624.0,73.0,0.0,7.0,,,,,,
17/04/2024,Rajdhani Day,279,82,589,Wednesday,0.0,18.0,22.0,724.0,34.0,28.0,0.0,10.0,,,,,,
18/04/2024,Rajdhani Day,127,06,457,Thursday,0.0,10.0,16.0,672.0,902.0,60.0,0.0,12.0,,,,,,
19/04/2024,Rajdhani Day,380,15,690,Friday,0.0,11.0,15.0,835.0,145.0,51.0,0.0,2.0,,,,,,
20/04/2024,Rajdhani Day,155,16,169,Saturday,1.0,11.0,16.0,600.0,614.0,61.0,0.0,1.0,,,,,,
22/04/2024,Rajdhani Day,467,75,113,Monday,0.0,17.0,5.0,912.0,668.0,57.0,0.0,7.0,,,,,,
23/04/2024,Rajdhani Day,449,72,570,Tuesday,0.0,17.0,12.0,994.0,25.0,27.0,0.0,3.0,,,,,,
24/04/2024,Rajdhani Day,357,53,490,Wednesday,0.0,15.0,13.0,802.0,945.0,35.0,0.0,3.0,,,,,,
25/04/2024,Rajdhani Day,125,84,680,Thursday,0.0,8.0,14.0,670.0,135.0,48.0,0.0,4.0,,,,,,
26/04/2024,Rajdhani Day,226,05,230,Friday,0.0,10.0,5.0,771.0,785.0,50.0,0.0,9.0,,,,,,
27/04/2024,Rajdhani Day,229,33,670,Saturday,1.0,13.0,13.0,774.0,125.0,33.0,0.0,5.0,,,,,,
29/04/2024,Rajdhani Day,267,56,457,Monday,0.0,15.0,16.0,712.0,902.0,65.0,0.0,5.0,,,,,,
30/04/2024,Rajdhani Day,136,02,679,Tuesday,0.0,10.0,22.0,681.0,124.0,20.0,0.0,9.0,,,,,,
01/05/2024,Rajdhani Day,116,88,170,Wednesday,0.0,8.0,8.0,661.0,625.0,88.0,0.0,14.0,,,,,,
02/05/2024,Rajdhani Day,357,59,126,Thursday,0.0,15.0,9.0,802.0,671.0,95.0,0.0,4.0,,,,,,
03/05/2024,Rajdhani Day,660,22,138,Friday,0.0,12.0,12.0,115.0,683.0,22.0,0.0,10.0,,,,,,
04/05/2024,Rajdhani Day,336,24,347,Saturday,1.0,12.0,14.0,881.0,892.0,42.0,0.0,2.0,,,,,,
06/05/2024,Rajdhani Day,128,12,138,Monday,0.0,11.0,12.0,673.0,683.0,21.0,0.0,3.0,,,,,,
07/05/2024,Rajdhani Day,389,05,140,Tuesday,0.0,20.0,5.0,834.0,695.0,50.0,0.0,4.0,,,,,,
08/05/2024,Rajdhani Day,470,14,239,Wednesday,0.0,11.0,14.0,925.0,784.0,41.0,0.0,2.0,,,,,,
09/05/2024,Rajdhani Day,448,61,146,Thursday,0.0,16.0,11.0,993.0,691.0,16.0,0.0,8.0,,,,,,
10/05/2024,Rajdhani Day,125,80,299,Friday,0.0,8.0,20.0,670.0,744.0,8.0,0.0,3.0,,,,,,
11/05/2024,Rajdhani Day,189,80,578,Saturday,1.0,18.0,20.0,634.0,23.0,8.0,0.0,0.0,,,,,,
13/05/2024,Rajdhani Day,579,19,379,Monday,0.0,21.0,19.0,24.0,824.0,91.0,0.0,16.0,,,,,,
14/05/2024,Rajdhani Day,330,65,348,Tuesday,0.0,6.0,15.0,885.0,893.0,56.0,0.0,9.0,,,,,,
15/05/2024,Rajdhani Day,149,40,334,Wednesday,0.0,14.0,10.0,694.0,889.0,4.0,0.0,7.0,,,,,,
16/05/2024,Rajdhani Day,489,14,167,Thursday,0.0,21.0,14.0,934.0,612.0,41.0,0.0,7.0,,,,,,
17/05/2024,Rajdhani Day,790,67,269,Friday,0.0,16.0,17.0,245.0,714.0,76.0,0.0,8.0,,,,,,
18/05/2024,Rajdhani Day,477,80,389,Saturday,1.0,18.0,20.0,922.0,834.0,8.0,0.0,9.0,,,,,,
20/05/2024,Rajdhani Day,128,16,178,Monday,0.0,11.0,16.0,673.0,623.0,61.0,0.0,13.0,,,,,,
21/05/2024,Rajdhani Day,189,83,238,Tuesday,0.0,18.0,13.0,634.0,783.0,38.0,0.0,10.0,,,,,,
22/05/2024,Rajdhani Day,115,71,579,Wednesday,0.0,7.0,21.0,660.0,24.0,17.0,0.0,3.0,,,,,,
23/05/2024,Rajdhani Day,340,74,590,Thursday,0.0,7.0,14.0,895.0,45.0,47.0,0.0,3.0,,,,,,
24/05/2024,Rajdhani Day,468,84,220,Friday,0.0,18.0,4.0,913.0,775.0,48.0,0.0,1.0,,,,,,
25/05/2024,Rajdhani Day,110,22,156,Saturday,1.0,2.0,12.0,665.0,601.0,22.0,0.0,8.0,,,,,,
27/05/2024,Rajdhani Day,236,15,230,Monday,0.0,11.0,5.0,781.0,785.0,51.0,0.0,4.0,,,,,,
28/05/2024,Rajdhani Day,790,63,670,Tuesday,0.0,16.0,13.0,245.0,125.0,36.0,0.0,7.0,,,,,,
29/05/2024,Rajdhani Day,559,97,340,Wednesday,0.0,19.0,7.0,4.0,895.0,79.0,0.0,7.0,,,,,,
30/05/2024,Rajdhani Day,580,33,247,Thursday,0.0,13.0,13.0,35.0,792.0,33.0,0.0,10.0,,,,,,
31/05/2024,Rajdhani Day,180,95,177,Friday,0.0,9.0,15.0,635.0,622.0,59.0,0.0,8.0,,,,,,
01/06/2024,Rajdhani Day,122,54,347,Saturday,1.0,5.0,14.0,677.0,892.0,45.0,0.0,5.0,,,,,,
03/06/2024,Rajdhani Day,490,31,560,Monday,0.0,13.0,11.0,945.0,15.0,13.0,0.0,5.0,,,,,,
04/06/2024,Rajdhani Day,579,18,440,Tuesday,0.0,21.0,8.0,24.0,995.0,81.0,0.0,9.0,,,,,,
05/06/2024,Rajdhani Day,570,22,480,Wednesday,0.0,12.0,12.0,25.0,935.0,22.0,0.0,7.0,,,,,,
06/06/2024,Rajdhani Day,246,28,260,Thursday,0.0,12.0,8.0,791.0,715.0,82.0,0.0,6.0,,,,,,
07/06/2024,Rajdhani Day,279,87,223,Friday,0.0,18.0,7.0,724.0,778.0,78.0,0.0,7.0,,,,,,
08/06/2024,Rajdhani Day,700,76,150,Saturday,1.0,7.0,6.0,255.0,605.0,67.0,0.0,2.0,,,,,,
10/06/2024,Rajdhani Day,490,30,235,Monday,0.0,13.0,10.0,945.0,780.0,3.0,0.0,10.0,,,,,,
11/06/2024,Rajdhani Day,680,48,260,Tuesday,0.0,14.0,8.0,135.0,715.0,84.0,0.0,9.0,,,,,,
12/06/2024,Rajdhani Day,447,51,669,Wednesday,0.0,15.0,21.0,992.0,114.0,15.0,0.0,8.0,,,,,,
13/06/2024,Rajdhani Day,459,82,110,Thursday,0.0,18.0,2.0,904.0,665.0,28.0,0.0,4.0,,,,,,
14/06/2024,Rajdhani Day,489,15,267,Friday,0.0,21.0,15.0,934.0,712.0,51.0,0.0,10.0,,,,,,
15/06/2024,Rajdhani Day,669,16,169,Saturday,1.0,21.0,16.0,114.0,614.0,61.0,0.0,1.0,,,,,,
17/06/2024,Rajdhani Day,179,71,470,Monday,0.0,17.0,11.0,624.0,925.0,17.0,0.0,11.0,,,,,,
18/06/2024,Rajdhani Day,250,79,180,Tuesday,0.0,7.0,9.0,705.0,635.0,97.0,0.0,8.0,,,,,,
19/06/2024,Rajdhani Day,690,55,140,Wednesday,0.0,15.0,5.0,145.0,695.0,55.0,0.0,6.0,,,,,,
20/06/2024,Rajdhani Day,260,81,489,Thursday,0.0,8.0,21.0,715.0,934.0,18.0,0.0,7.0,,,,,,
21/06/2024,Rajdhani Day,224,83,157,Friday,0.0,8.0,13.0,779.0,602.0,38.0,0.0,2.0,,,,,,
22/06/2024,Rajdhani Day,800,84,167,Saturday,1.0,8.0,14.0,355.0,612.0,48.0,0.0,1.0,,,,,,
24/06/2024,Rajdhani Day,580,33,256,Monday,0.0,13.0,13.0,35.0,701.0,33.0,0.0,6.0,,,,,,
25/06/2024,Rajdhani Day,158,46,448,Tuesday,0.0,14.0,16.0,603.0,993.0,64.0,0.0,4.0,,,,,,
26/06/2024,Rajdhani Day,123,64,590,Wednesday,0.0,6.0,14.0,678.0,45.0,46.0,0.0,4.0,,,,,,
27/06/2024,Rajdhani Day,240,63,247,Thursday,0.0,6.0,13.0,795.0,792.0,36.0,0.0,1.0,,,,,,
28/06/2024,Rajdhani Day,668,08,990,Friday,0.0,20.0,18.0,113.0,445.0,80.0,0.0,11.0,,,,,,
29/06/2024,Rajdhani Day,480,29,270,Saturday,1.0,12.0,9.0,935.0,725.0,92.0,0.0,3.0,,,,,,
01/07/2024,Rajdhani Day,489,19,469,Monday,0.0,21.0,19.0,934.0,914.0,91.0,0.0,1.0,,,,,,
02/07/2024,Rajdhani Day,236,13,139,Tuesday,0.0,11.0,13.0,781.0,684.0,31.0,0.0,6.0,,,,,,
03/07/2024,Rajdhani Day,156,29,199,Wednesday,0.0,12.0,19.0,601.0,644.0,92.0,0.0,7.0,,,,,,
04/07/2024,Rajdhani Day,780,56,123,Thursday,0.0,15.0,6.0,235.0,678.0,65.0,0.0,6.0,,,,,,
05/07/2024,Rajdhani Day,179,75,159,Friday,0.0,17.0,15.0,624.0,604.0,57.0,0.0,3.0,,,,,,
06/07/2024,Rajdhani Day,557,79,478,Saturday,1.0,17.0,19.0,2.0,923.0,97.0,0.0,4.0,,,,,,
08/07/2024,Rajdhani Day,259,68,468,Monday,0.0,16.0,18.0,704.0,913.0,86.0,0.0,2.0,,,,,,
09/07/2024,Rajdhani Day,113,53,238,Tuesday,0.0,5.0,13.0,668.0,783.0,35.0,0.0,6.0,,,,,,
10/07/2024,Rajdhani Day,159,57,133,Wednesday,0.0,15.0,7.0,604.0,688.0,75.0,0.0,4.0,,,,,,
11/07/2024,Rajdhani Day,588,14,248,Thursday,0.0,21.0,14.0,33.0,793.0,41.0,0.0,7.0,,,,,,
12/07/2024,Rajdhani Day,468,81,290,Friday,0.0,18.0,11.0,913.0,745.0,18.0,0.0,10.0,,,,,,
13/07/2024,Rajdhani Day,480,26,457,Saturday,1.0,12.0,16.0,935.0,902.0,62.0,0.0,11.0,,,,,,
15/07/2024,Rajdhani Day,580,30,550,Monday,0.0,13.0,10.0,35.0,5.0,3.0,0.0,7.0,,,,,,
